ID,_created_on,_last_updated_on,_revision,_partneruuid,ITEM_NAME,ITEM_DESCRIPTION,LISTING_ID,SELLER_SKU,PRICE,QUANTITY,OPEN_DATE,IMAGE_URL,ITEM_IS_MARKETPLACE,PRODUCT_ID_TYPE,ZSHOP_SHIPPING_FEE,ITEM_NOTE,ITEM_CONDITION,ZSHOP_CATEGORY1,ZSHOP_BROWSE_PATH,ZSHOP_STOREFRONT_FEATURE,ASIN1,ASIN2,ASIN3,WILL_SHIP_INTERNATIONALLY,EXPEDITED_SHIPPING,ZSHOP_BOLDFACE,PRODUCT_ID,BID_FOR_FEATURED_PLACEMENT,ADD_DELETE,PENDING_QUANTITY,FULFILLMENT_CHANNEL,MERCHANT_SHIPPING_GROUP,STATUS
1061,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,[OTTOGI] Dried Seaweed 250g - Wakame (8.82 Ounce),,1220ZQ2ZFLI,FBA-OTG-SWD-SWEED-250G-1P,22.96,0,2022-12-19T17:00:00+09:00,,,1,0,,11,0,0,0,B072MK5TTK,,,0,0,0,B072MK5TTK,0,0,0,AMAZON_NA,Migrated Template,Active
1062,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] Honey Citron Tea, soothing Korean tea 35 Ounces",,1102YDBZQVE,FBA-OTG-TEA-CITRON-1KG,20.5,0,2021-11-02T16:00:00+09:00,,,1,0,,11,0,0,0,B017TY9LQI,,,0,0,0,B017TY9LQI,0,0,0,AMAZON_NA,Migrated Template,Active
1063,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] I’M STICK CITRON TEA, individually packaged tea base in a single serve stick, no caffeine (300g) - 10 pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",1104YHGZ4BM,FBA-OTG-TEA-CITRON-STICK-300G,8.46,0,2021-11-04T16:00:00+09:00,,,4,0,,11,0,0,0,B09L2QLNP7,,,0,0,0,8801045260952,0,0,0,AMAZON_NA,Migrated Template,Active
1064,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"Ottogi Honey Ginger Tea, 35 oz.",,1102YDDICTD,FBA-OTG-TEA-GINGER-1KG,20.14,0,2021-11-02T16:00:00+09:00,,,1,0,,11,0,0,0,B00IJQ4XCI,,,0,0,0,B00IJQ4XCI,0,0,0,AMAZON_NA,Migrated Template,Active
1065,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] I’M STICK GINGER TEA, individually packaged tea base in a single serve stick, no caffeine (300g) - 10 pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",1104YHIE5MQ,FBA-OTG-TEA-GINGER-STICK-300G,9.22,0,2021-11-04T16:00:00+09:00,,,4,0,,11,0,0,0,B09L2RS83N,,,0,0,0,8801045408408,0,0,0,AMAZON_NA,Migrated Template,Active
1114,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,Ottogi Jin Jjambbong,,0526YP5IT6O,PR-OTG-RAM-JIN-JJ,0,0,2021-05-26T16:00:00+09:00,,,1,0,,11,0,0,0,B095XKPX1F,,,0,0,0,B095XKPX1F,0,0,0,DEFAULT,Migrated Template,Incomplete
1066,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] JIN RAMEN MILD, KOREAN STYLE INSTANT NOODLE, RICH FLAVOR, Instant Cup Bowl Ramen, Best tasting ramyun, Traditional gourmet taste [6 BOWL] (110gX6)-1 BOX","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",1213Z91KPSL,OTG-RAM-JINMD-6BOWL-1BOX-2,24.99,0,2022-12-13T17:00:00+09:00,,,1,0,,11,0,0,0,B0BN4NPTZZ,,,0,0,0,B0BN4NPTZZ,0,0,0,AMAZON_NA,Migrated Template,Active
1067,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"OTTOGI NICE RICE CEREAL, KOREAN RICE CEREAL BIG PACK",,0614YS2R645,FBA-OTG-CER-RCE-BIGPK-1PK,9.99,0,2021-06-14T16:00:00+09:00,,,1,0,,11,0,0,0,B0977PRQNN,,,0,0,0,B0977PRQNN,0,0,0,AMAZON_NA,Migrated Template,Inactive
1068,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"OTTOGI NICE RICE TOPPING, KOREAN RICE CEREAL STICK",,0614YS8AM0O,FBA-OTG-CER-RCE-STCK-10PK,9.99,0,2021-06-14T16:00:00+09:00,,,3,0,,11,0,0,0,B0977RBJK3,,,0,0,0,850028858356,0,0,0,AMAZON_NA,Migrated Template,Inactive
1069,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] KIMCHI PANCAKE MIX, Premium Recipe, taste of ripe kimchi as it is, super-simple kimchi pancake mix, and kimchi with a crispy texture (320g)","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0311YUYA17P,FBA-OTG-MIX-KIMCH-320G,14.29,0,2021-03-10T17:00:00+09:00,,,1,0,,11,0,0,0,B07DNKVPTH,,,0,0,0,B07DNKVPTH,0,0,0,AMAZON_NA,Migrated Template,Inactive
1070,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,Sesame oil 500ml,,0211YBSCCHK,FBA-OTG-OIL-SESAME-500ML,17.59,0,2021-02-11T17:00:00+09:00,,,1,0,,11,0,0,0,B08DJCLXBW,,,0,0,0,B08DJCLXBW,0,0,0,AMAZON_NA,Migrated Template,Inactive
1071,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,[OTTOGI] PPUSHU PPUSHU NOODLE SNACK BBQ FLAVOR (90g) - 12 Pack,"Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0227YPBRKIW,FBA-OTG-PSH-BBQ-12PK,20.89,0,2021-02-26T17:00:00+09:00,,,3,0,,11,0,0,0,B08XN3YTC6,,,0,0,0,850028858080,0,0,0,AMAZON_NA,Migrated Template,Inactive
1072,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,[OTTOGI] PPUSHU PPUSHU NOODLE SNACK- BBQ Flavor(90g) - 24 Pack,"Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0212YDPU5SR,FBA-OTG-PSH-BBQ-24PK,31.5,0,2021-02-12T17:00:00+09:00,,,1,0,,11,0,0,0,B089P1B5SH,,,0,0,0,B089P1B5SH,0,0,0,AMAZON_NA,Migrated Template,Inactive
1073,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] PPUSHU PPUSHU BULGOGI FLAVOR, NOODLE SNACK (90g)- 12 Pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0325Y3PMOHY,FBA-OTG-PSH-BUL-12PK,20.89,0,2021-03-25T16:00:00+09:00,,,3,0,,11,0,0,0,B08XN4PTB7,,,0,0,0,850028858073,0,0,0,AMAZON_NA,Migrated Template,Inactive
1074,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] BEIJING JJAJANG RAMEN, Stir Fried Black Bean Flavor, Korean style instant noodle, Jjajang Noodle, Jjajangmyeon, (135g)- 10 Pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0820YEFZQ36,FBA-OTG-RAM-BEI-JJNG-10PK,19.98,0,2021-08-20T16:00:00+09:00,,,1,0,,11,0,0,0,B08XN56VH4,,,0,0,0,B08XN56VH4,0,0,0,AMAZON_NA,Migrated Template,Inactive
1075,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,Cheese Ramen - 4 Pack,,0215AL3KQ5O,FBA-OTG-RAM-CHSE-4PK,25,0,2023-02-15T17:00:00+09:00,,,1,0,,11,0,0,0,B00BKUSPAG,,,0,0,0,B00BKUSPAG,0,0,0,AMAZON_NA,Migrated Template,Inactive
1076,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] Stir Fry Cheese Ramen, KOREAN STYLE INSTANT NOODLE, Rich flavor with savory cheese (120g) - 4 Pack",Ottogi America with the exclusive knowledge and experience of Korean foods. The top priority is serving America with a diversity of Traditional High quality Korean food products. Ottogi brand which have been proven their #1 marketability and popularity from many other countries in Asian and Eastern Europe.,0215ALA7WUP,FBA-OTG-RAM-CHSEFRY-4PK,14.29,0,2023-02-15T17:00:00+09:00,,,4,0,,11,0,0,0,B0B47WGQWK,,,0,0,0,8801045645421,0,0,0,AMAZON_NA,Migrated Template,Inactive
1077,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,[OTTOGI] Gomtang Noodle - Korean Bone broth Instant Noodle soup -Gomtang noodles (130g) - 8 Pack,"Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0525ZY4CVCW,FBA-OTG-RAM-GOMTN-8PK,23.09,0,2022-05-25T16:00:00+09:00,,,3,0,,11,0,0,0,B0B2B245G9,,,0,0,0,850028858424,0,0,0,AMAZON_NA,Migrated Template,Inactive
1078,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] JIN Jjajang- Korean Style Instant Noodle -Jjajang Noodle, Jjajangmyeon, (135g) - 4 Pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0520ZOKSMPD,FBA-OTG-RAM-JIN-JJNG-4PK,13.81,0,2022-05-20T16:00:00+09:00,,,4,0,,11,0,0,0,B0B1VWWMTR,,,0,0,0,8801045333670,0,0,0,AMAZON_NA,Migrated Template,Inactive
1080,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] JIN RAMEN MILD, KOREAN STYLE INSTANT NOODLE, RICH FLAVOR, Instant Cup Bowl Ramen, Best tasting ramyun, Traditional gourmet taste [6 BOWL] (110gX6)-1 BOX",,0215AKKMLOH,FBA-OTG-RAM-JINMD-6BOWL-1BOX-2,24.99,0,2023-02-15T17:00:00+09:00,,,1,0,,11,0,0,0,B0BN4NPTZZ,,,0,0,0,B0BN4NPTZZ,0,0,0,AMAZON_NA,Migrated Template,Inactive
1081,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,Jin Ramen,,0205YUFBTSN,FBA-OTG-RAM-JINSP-4PK,12.09,0,2021-02-05T17:00:00+09:00,,,1,0,,11,0,0,0,B089P2FFWQ,,,0,0,0,B089P2FFWQ,0,0,0,AMAZON_NA,Migrated Template,Inactive
1082,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"韩国进口 不倒翁奥多吉 方便面拉面 泡菜拉面 泡面 600g（120g5包入） South Korea imports 600 g (120 g5 package) of instant noodles, pickled noodles and pickles.",,0328Z3TJXJ6,FBA-OTG-RAM-KIMCH-5PK,12.09,0,2022-03-28T16:00:00+09:00,,,4,0,,11,0,0,0,B007BAEBWA,,,0,0,0,8801045521329,0,0,0,AMAZON_NA,Migrated Template,Inactive
1083,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] MAC & CHEESE SPAGHETTI, Extra Creamy, instant cup ramen (130g) - 2 Pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0212YE054UY,FBA-OTG-RAM-MACCHGHETI-2PK,13.19,0,2021-02-12T17:00:00+09:00,,,1,0,,11,0,0,0,B084DGTZBR,,,0,0,0,B084DGTZBR,0,0,0,AMAZON_NA,Migrated Template,Inactive
1084,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] MAC & TOMATO SPAGHETTI, Arrabbiata style, instant cup ramen (165g) - 2 Pack",,0212YE3IFFG,FBA-OTG-RAM-MACTOGHETI-2PK,13.19,0,2021-02-12T17:00:00+09:00,,,1,0,,11,0,0,0,B084DG5TQV,,,0,0,0,B084DG5TQV,0,0,0,AMAZON_NA,Migrated Template,Inactive
1085,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] ODONGTONG MYON, SPICY SEAFOOD UDON FLAVOR, Korean Style Instant Noodle (120g) - 10 Pack…","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0420YN2O5LK,FBA-OTG-RAM-ODTO-10PK-2,18.99,0,2021-04-20T16:00:00+09:00,,,1,0,,11,0,0,0,B08YS2JFW9,,,0,0,0,B08YS2JFW9,0,0,0,AMAZON_NA,Migrated Template,Inactive
1086,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] ODONGTONG MYON, KOREAN STYLE INSTANT NOODLE! SPICY SEAFOOD UDON FLAVOR (120g) - 5 Pack…","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0212YDQ7IQH,FBA-OTG-RAM-ODTO-5PK,10.99,0,2021-02-12T17:00:00+09:00,,,1,0,,11,0,0,0,B00FCDWIQO,,,0,0,0,B00FCDWIQO,0,0,0,AMAZON_NA,Migrated Template,Inactive
1087,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] PLAIN INSTANT NOODLE, For all kinds of pot stew, food cooked in a casserole, For Hot Pot, Shabu Shabu, and stews (110g) - 48 Pack…","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0114ZL3A6QX,FBA-OTG-RAM-PLAIN-48PK,42.99,0,2022-01-14T17:00:00+09:00,,,3,0,,11,0,0,0,B08ZJRSNSM,,,0,0,0,645175920243,0,0,0,AMAZON_NA,Migrated Template,Inactive
1115,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] JIN Jjajang- Korean Style Instant Noodle -Jjajang Noodle, Jjajangmyeon",,0519ZMKCGCP,PR-OTG-RAM-JIN-JJNG,0,0,2022-05-19T16:00:00+09:00,,,1,0,,11,0,0,0,B0B1SPNJPW,,,0,0,0,B0B1SPNJPW,0,0,0,DEFAULT,Migrated Template,Incomplete
1090,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] Sesame Flavor Ramen, KOREAN STYLE INSTANT NOODLE, Contains Egg Block, Sesame flavor instant noodle (115g) - 10 Pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0401YJO0O12,FBA-OTG-RAM-SSME-10PK,20.49,0,2021-04-01T16:00:00+09:00,,,3,0,,11,0,0,0,B08XN4BWXB,,,0,0,0,865445000486,0,0,0,AMAZON_NA,Migrated Template,Inactive
1091,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] Sesame Flavor Ramen, KOREAN STYLE INSTANT NOODLE, Contains Egg Block, Sesame flavor instant noodle (115g) - 5 Pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0210Y5R9ZBC,FBA-OTG-RAM-SSME-5PK,12.37,0,2021-02-09T17:00:00+09:00,,,1,0,,11,0,0,0,B00J2K0MRU,,,0,0,0,B00J2K0MRU,0,0,0,AMAZON_NA,Migrated Template,Inactive
1093,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] HOT STONE POT Bibimbap Cupbap, Microwavable, Stir-Fried Vegetable Rice bowl with Red Pepper bibim sauce (269g) - 4 Pack",,0420YN4RDLA,FBA-OTG-RCE-BIBIMCUP-4PK-2,28.59,0,2021-04-20T16:00:00+09:00,,,1,0,,11,0,0,0,B08Z366TX9,,,0,0,0,B08Z366TX9,0,0,0,AMAZON_NA,Migrated Template,Inactive
1094,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,OTTOGI SPICY KIMCHI & TUNA DUPBAP,,0212YDLADNH,FBA-OTG-RCE-KIMTUNACUP-12PK,67.99,0,2021-02-12T17:00:00+09:00,,,1,0,,11,0,0,0,B08WJMNPRY,,,0,0,0,B08WJMNPRY,0,0,0,AMAZON_NA,Migrated Template,Inactive
1095,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] SPICY KIMCHI & TUNA CUPBAP, Microwavable Stir-Fried Kimchi, tuna and cooked rice (280g) - 4 Pack",,0420YN2YR0U,FBA-OTG-RCE-KIMTUNACUP-4PK-2,28.59,0,2021-04-20T16:00:00+09:00,,,1,0,,11,0,0,0,B08Z2ZV7MT,,,0,0,0,B08Z2ZV7MT,0,0,0,AMAZON_NA,Migrated Template,Inactive
1096,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] NOODLE TTEOK-BOKKI, Spicy Rice Cake, Korean Soul Food, Serving for two (436g) - 2 Pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0227YP8SZLV,FBA-OTG-RCE-NTB-2PK,20.14,0,2021-02-26T17:00:00+09:00,,,3,0,,11,0,0,0,B08XN2DZN8,,,0,0,0,850028858158,0,0,0,AMAZON_NA,Migrated Template,Inactive
1097,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] NOODLE TTEOK-BOKKI, Spicy Rice Cake, Korean Soul Food, Serving for two (436g)","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0211YBV0TAE,FBA-OTG-RCE-NTB-436G,12.99,0,2021-02-11T17:00:00+09:00,,,1,0,,11,0,0,0,B07NQPZDRV,,,0,0,0,B07NQPZDRV,0,0,0,AMAZON_NA,Migrated Template,Inactive
1098,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] RICE TTEOK-BOKKI, Spicy Rice Cake, Korean Soul Food, Serving for two (426g) - 2 Pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0227YPCJYEC,FBA-OTG-RCE-RTB-2PK,20.46,0,2021-02-26T17:00:00+09:00,,,3,0,,11,0,0,0,B08XN25PG3,,,0,0,0,850028858165,0,0,0,AMAZON_NA,Migrated Template,Inactive
1099,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] RICE TTEOK-BOKKI, Spicy Rice Cake, Korean Soul Food, Serving for two (426g)","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",0212YDPW16G,FBA-OTG-RCE-RTB-426G,13.49,0,2021-02-12T17:00:00+09:00,,,1,0,,11,0,0,0,B07NQR7D5K,,,0,0,0,B07NQR7D5K,0,0,0,AMAZON_NA,Migrated Template,Inactive
1100,2023-03-07T03:58:59.467+09:00,2023-03-07T04:01:06.718+09:00,2,5c15d817-5a2c-4d77-bec4-80f5a6460f2e,"[OTTOGI] I’M STICK APPLE JAM, individually packaged fresh jam in a single serve stick (200g) - 10 pack","Ottogi America, Inc. was established in Los Angeles, California in May 2005 and has grown rapidly in US market with the exclusive knowledge and experience of Korean foods. The top priority of our mission is serving America with a diversity of high qualified Korean food products, such as Ottogi brands which have been proven their #1 marketability and popularity from many other countries in Asia and Eastern Europe. As the sole distributor of Ottogi Co. Ltd. in America, we continuously bring the last 50 years of Korean food history along with our mission into US and Canadian markets.",1104YHDVS2Z,FBA-OTG-SCE-APPLE-STICK-200G,10.99,0,2021-11-04T16:00:00+09:00,,,4,0,,11,0,0,0,B09L2F93QY,,,0,0,0,8801045339627,0,0,0,AMAZON_NA,Migrated Template,Inactive
